Component 1,CAS-RN 1,Component 2,CAS-RN 2,Liquid Fraction 1 (mol/mol),Temperature (°C),Liquid Fraction 2 (mol/mol),Pressure EXP (bar),SMILES 1,SMILES 2,Pressure PRED (bar),OriginalIndex,Fold,Replicate
co2,124-38-9,DMSO,67-68-5,0.3282,25,0.6718,40.2,C(=O)=O,CS(=O)C,29.032066,124,2,1
co2,124-38-9,1-4-dioxane,123-91-1,0.9117,40,0.0882999999999999,71.4,C(=O)=O,C1COCCO1,73.02613,871,2,1
co2,124-38-9,2-ethoxyethanol,110-80-5,0.2772,35,0.7228,29.203,C(=O)=O,CCOCCO,30.536058,760,2,1
co2,124-38-9,cyclohexane,110-82-7,0.945,30,0.055,63.6,C(=O)=O,C1CCCCC1,66.36967,30,2,1
co2,124-38-9,toluene,108-88-3,0.903,35,0.0969999999999999,69.1,C(=O)=O,CC1=CC=CC=C1,69.42547,512,2,1
co2,124-38-9,propylene-carbonate,108-32-7,0.228,0,0.772,11.652,C(=O)=O,CC1COC(=O)O1,12.97547,1066,2,1
co2,124-38-9,cyclohexane,110-82-7,0.981,20,0.019,53.3,C(=O)=O,C1CCCCC1,57.9338,22,2,1
co2,124-38-9,chloroform,67-66-3,0.5540999999999999,50,0.4459000000000001,55.25,C(=O)=O,C(Cl)(Cl)Cl,57.423454,182,2,1
co2,124-38-9,benzene,71-43-2,0.8029999999999999,35,0.197,62.1,C(=O)=O,C1=CC=CC=C1,65.688385,461,2,1
co2,124-38-9,2-butanone,78-93-3,0.124,25,0.876,6.37,C(=O)=O,CCC(=O)C,9.485743,65,2,1
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.6439,26,0.3560999999999999,24.423,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,21.427963,966,2,1
co2,124-38-9,dimethyl-ether,115-10-6,0.135,20,0.865,9.65,C(=O)=O,COC,8.885349,422,2,1
co2,124-38-9,DMF,68-12-2,0.711,40,0.289,70.6,C(=O)=O,CN(C)C=O,64.35335,153,2,1
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.7746,40,0.2254,34.822,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,42.756683,985,2,1
co2,124-38-9,2-ethoxyethanol,110-80-5,0.0779,45,0.9221,9.539,C(=O)=O,CCOCCO,9.304701,768,2,1
co2,124-38-9,n-hexane,110-54-3,0.503,40,0.497,43.5,C(=O)=O,CCCCCC,47.522278,488,2,1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.79,20,0.2099999999999999,53.7,C(=O)=O,C1CC(=O)OC1,51.80101,807,2,1
co2,124-38-9,propanol,71-23-8,0.612,20,0.388,51.6,C(=O)=O,CCCO,52.46192,548,2,1
co2,124-38-9,propylene-carbonate,108-32-7,0.372,0,0.6279999999999999,19.353,C(=O)=O,CC1COC(=O)O1,20.460545,1069,2,1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.447,40,0.5529999999999999,54.9,C(=O)=O,C1CC(=O)OC1,54.0941,821,2,1
co2,124-38-9,diethyl-succinate,123-25-1,0.0529,26,0.9471,3.227,C(=O)=O,CCOC(=O)CCC(=O)OCC,3.0396996,916,2,1
co2,124-38-9,diethyl-succinate,123-25-1,0.2642,40,0.7358,20.433,C(=O)=O,CCOC(=O)CCC(=O)OCC,18.590845,941,2,1
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.2623999999999999,40,0.7376,11.457,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,11.099224,977,2,1
co2,124-38-9,ethanol,64-17-5,0.8070999999999999,20,0.1929,52.7,C(=O)=O,CCO,56.860268,278,2,1
co2,124-38-9,m-xylene,108-38-3,0.0693,60,0.9307,9.8,C(=O)=O,CC1=CC(=CC=C1)C,12.289108,193,2,1
co2,124-38-9,phenol,108-95-2,0.1163,65,0.8836999999999999,30.3,C(=O)=O,C1=CC=C(C=C1)O,31.010147,6,2,1
co2,124-38-9,n-hexane,110-54-3,0.91,40,0.0899999999999999,73.1,C(=O)=O,CCCCCC,74.5464,492,2,1
co2,124-38-9,ethanol,64-17-5,0.192,25,0.808,27.9,C(=O)=O,CCO,28.574389,279,2,1
co2,124-38-9,cyclohexane,110-82-7,0.78,30,0.2199999999999999,58.7,C(=O)=O,C1CCCCC1,57.380375,26,2,1
co2,124-38-9,n-butanol,71-36-3,0.5496,30,0.4504,61.2,C(=O)=O,CCCCO,60.999763,582,2,1
co2,124-38-9,2-butanol,78-92-2,0.7643000000000001,45,0.2356999999999999,81.1,C(=O)=O,CCC(C)O,81.704216,645,2,1
co2,124-38-9,2-methoxyethanol,109-86-4,0.185,25,0.815,17.709,C(=O)=O,COCCO,20.525066,711,2,1
co2,124-38-9,PEG-siloxane-1,27306-78-1,0.484,25,0.516,14.0,C(=O)=O,[Si](C)(C)(C)O[Si](C)(O[Si](C)(C)C)CCCOCCOCCOCCOC,15.43465,905,2,1
co2,124-38-9,n-butanol,71-36-3,0.0882,40,0.9118,14.5,C(=O)=O,CCCCO,15.370506,590,2,1
co2,124-38-9,diethyl-acetamide,685-91-6,0.365,60,0.635,40.5,C(=O)=O,CCN(CC)C(=O)C,37.443256,375,2,1
co2,124-38-9,dimethyl-ether,115-10-6,0.516,30,0.484,31.03,C(=O)=O,COC,33.503765,432,2,1
co2,124-38-9,NMP,872-50-4,0.1467999999999999,40,0.8532,13.62,C(=O)=O,CN1CCCC1=O,14.154753,1015,2,1
co2,124-38-9,2-butanone,78-93-3,0.4376170599999999,40,0.56238294,23.5,C(=O)=O,CCC(=O)C,37.40452,74,2,1
co2,124-38-9,2-butanone,78-93-3,0.7386310500000001,40,0.2613689499999999,49.0,C(=O)=O,CCC(=O)C,61.100616,78,2,1
co2,124-38-9,2-ethoxyethanol,110-80-5,0.1073,25,0.8927,8.987,C(=O)=O,CCOCCO,9.919292,744,2,1
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.755,60,0.245,104.5,C(=O)=O,CCN1CCCC1=O,85.64653,402,2,1
co2,124-38-9,ethanol,64-17-5,0.9121,40,0.0879,79.2,C(=O)=O,CCO,81.127525,301,2,1
co2,124-38-9,n-butanol,71-36-3,0.595,40,0.405,75.5,C(=O)=O,CCCCO,73.703766,605,2,1
co2,124-38-9,phenol,108-95-2,0.0733,75,0.9267,20.8,C(=O)=O,C1=CC=C(C=C1)O,22.646431,10,2,1
co2,124-38-9,dimethyl-acetamide,127-19-5,0.807,60,0.1929999999999999,99.7,C(=O)=O,CC(=O)N(C)C,91.88051,356,2,1
co2,124-38-9,m-xylene,108-38-3,0.2849,60,0.7151000000000001,45.1,C(=O)=O,CC1=CC(=CC=C1)C,44.996483,199,2,1
co2,124-38-9,dimethyl-carbonate,616-38-6,0.0911,45,0.9089,6.84,C(=O)=O,COC(=O)OC,7.907938,324,2,1
co2,124-38-9,ethanol,64-17-5,0.9121,30,0.0879,65.8,C(=O)=O,CCO,69.02006,296,2,1
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.3787,40,0.6213,16.538,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,14.074518,979,2,1
co2,124-38-9,2-ethoxyethanol,110-80-5,0.1716,45,0.8284,21.007,C(=O)=O,CCOCCO,22.70076,771,2,1
co2,124-38-9,propanol,71-23-8,0.2882,20,0.7118,36.0,C(=O)=O,CCCO,35.33212,546,2,1
co2,124-38-9,1-pentanol,71-41-0,0.8462999999999999,30,0.1537,67.4,C(=O)=O,CCCCCO,64.38316,681,2,1
co2,124-38-9,2-methoxyethanol,109-86-4,0.237,25,0.763,22.632,C(=O)=O,COCCO,25.908882,712,2,1
co2,124-38-9,benzene,71-43-2,0.51,35,0.49,45.6,C(=O)=O,C1=CC=CC=C1,54.04516,458,2,1
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.925,40,0.0749999999999999,83.5,C(=O)=O,CCN1CCCC1=O,75.74834,393,2,1
co2,124-38-9,1-hexanol,111-27-3,0.1308,20,0.8692,13.3,C(=O)=O,CCCCCCO,16.316284,648,2,1
co2,124-38-9,ethanol,64-17-5,0.8198000000000001,30,0.1801999999999999,63.8,C(=O)=O,CCO,67.91489,295,2,1
co2,124-38-9,dimethyl-carbonate,616-38-6,0.1094,25,0.8906000000000001,6.015,C(=O)=O,COC(=O)OC,7.785015,309,2,1
co2,124-38-9,1-pentanol,71-41-0,0.1503999999999999,30,0.8496,20.3,C(=O)=O,CCCCCO,21.514704,675,2,1
co2,124-38-9,diethyl-succinate,123-25-1,0.280985361,26,0.7190146390000001,17.121,C(=O)=O,CCOC(=O)CCC(=O)OCC,14.802206,923,2,1
co2,124-38-9,THF,109-99-9,0.47,25,0.53,26.42,C(=O)=O,C1CCOC1,29.885765,239,2,1
co2,124-38-9,o-xylene,95-47-6,0.6583,40,0.3417,67.1,C(=O)=O,CC1=CC=CC=C1C,61.882153,212,2,1
co2,124-38-9,dimethyl-ether,115-10-6,0.191,40,0.8089999999999999,18.34,C(=O)=O,COC,15.701132,437,2,1
co2,124-38-9,o-xylene,95-47-6,0.7317,60,0.2683,100.5,C(=O)=O,CC1=CC=CC=C1C,85.97373,219,2,1
co2,124-38-9,2-ethoxyethanol,110-80-5,0.1124,45,0.8876,13.764,C(=O)=O,CCOCCO,14.208246,769,2,1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.2789999999999999,30,0.7210000000000001,27.6,C(=O)=O,C1CC(=O)OC1,29.776573,810,2,1
co2,124-38-9,acetonitrile,75-05-8,0.47,75,0.53,74.1,C(=O)=O,CC#N,76.767586,114,2,1
co2,124-38-9,2-methoxyethanol,109-86-4,0.2339,45,0.7661,35.783,C(=O)=O,COCCO,35.963337,738,2,1
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.0487,26,0.9513,1.887,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,2.2247772,952,2,1
co2,124-38-9,phenol,108-95-2,0.1694999999999999,75,0.8305,50.1,C(=O)=O,C1=CC=C(C=C1)O,49.582947,13,2,1
co2,124-38-9,propanol,71-23-8,0.0817,30,0.9183,14.1,C(=O)=O,CCCO,12.71306,552,2,1
co2,124-38-9,2-butanol,78-92-2,0.5152,45,0.4848,66.9,C(=O)=O,CCC(C)O,69.95916,643,2,1
co2,124-38-9,diethyl-acetamide,685-91-6,0.991,40,0.009,82.2,C(=O)=O,CCN(CC)C(=O)C,80.90164,372,2,1
co2,124-38-9,acetone,67-64-1,0.8,30,0.1999999999999999,48.4,C(=O)=O,CC(=O)C,56.087784,56,2,1
co2,124-38-9,dimethyl-acetamide,127-19-5,0.928,40,0.072,77.9,C(=O)=O,CC(=O)N(C)C,76.25169,346,2,1
co2,124-38-9,propylene-carbonate,108-32-7,0.127,0,0.873,6.485,C(=O)=O,CC1COC(=O)O1,7.935219,1063,2,1
co2,124-38-9,dimethyl-carbonate,616-38-6,0.9519,35,0.0481,71.6,C(=O)=O,COC(=O)OC,71.83291,321,2,1
co2,124-38-9,1-pentanol,71-41-0,0.1572,20,0.8428,19.7,C(=O)=O,CCCCCO,19.1446,666,2,1
co2,124-38-9,cyclohexane,110-82-7,0.945,40,0.055,76.4,C(=O)=O,C1CCCCC1,78.06856,40,2,1
co2,124-38-9,THF,109-99-9,0.8452,60,0.1548,81.7,C(=O)=O,C1CCOC1,93.00015,267,2,1
co2,124-38-9,7-(2-methoxyethoxy)-2-5-9-12-tetraoxatridecane,14002-61-0,0.0621,30,0.9379,2.16734,C(=O)=O,C(OCC(OCCOC)COCCOC)COC,1.7060986,892,2,1
co2,124-38-9,acetonitrile,75-05-8,0.184,55,0.8160000000000001,23.9,C(=O)=O,CC#N,24.96329,97,2,1
co2,124-38-9,diethyl-succinate,123-25-1,0.2047,40,0.7953,15.831,C(=O)=O,CCOC(=O)CCC(=O)OCC,14.400394,939,2,1
co2,124-38-9,2-butanol,78-92-2,0.1989,35,0.8011,30.0,C(=O)=O,CCC(C)O,29.562222,625,2,1
co2,124-38-9,DMSO,67-68-5,0.0438999999999999,45,0.9561,10.1,C(=O)=O,CS(=O)C,7.1638813,133,2,1
co2,124-38-9,chloroform,67-66-3,0.9363,30,0.0637,65.25,C(=O)=O,C(Cl)(Cl)Cl,64.50949,168,2,1
co2,124-38-9,o-xylene,95-47-6,0.3878,40,0.6122,40.9,C(=O)=O,CC1=CC=CC=C1C,41.716667,209,2,1
co2,124-38-9,1-4-dioxane,123-91-1,0.5765,30,0.4235,35.9,C(=O)=O,C1COCCO1,37.932987,845,2,1
co2,124-38-9,diethyl-succinate,123-25-1,0.5353,40,0.4647,42.401,C(=O)=O,CCOC(=O)CCC(=O)OCC,40.516144,946,2,1
co2,124-38-9,toluene,108-88-3,0.7070000000000001,35,0.2929999999999999,60.1,C(=O)=O,CC1=CC=CC=C1,59.690742,510,2,1
co2,124-38-9,ethyl-acetate,141-78-6,0.7601,50,0.2399,64.8,C(=O)=O,CCOC(=O)C,72.74968,411,2,1
co2,124-38-9,phenol,108-95-2,0.1593,65,0.8407,40.7,C(=O)=O,C1=CC=C(C=C1)O,41.671093,7,2,1
co2,124-38-9,sulfolane,126-33-0,0.0394774,50,0.9605226,7.11,C(=O)=O,C1CCS(=O)(=O)C1,6.657049,1058,2,1
co2,124-38-9,THF,109-99-9,0.8181,60,0.1818999999999999,81.0,C(=O)=O,C1CCOC1,90.21095,266,2,1
co2,124-38-9,PEG-siloxane-1,27306-78-1,0.509,25,0.491,15.03,C(=O)=O,[Si](C)(C)(C)O[Si](C)(O[Si](C)(C)C)CCCOCCOCCOCCOC,16.411976,906,2,1
co2,124-38-9,1-pentanol,71-41-0,0.7641,20,0.2359,54.5,C(=O)=O,CCCCCO,51.73151,672,2,1
co2,124-38-9,acetonitrile,75-05-8,0.975,35,0.025,72.0,C(=O)=O,CC#N,74.52476,95,2,1
co2,124-38-9,1-4-dioxane,123-91-1,0.2573,40,0.7426999999999999,18.6,C(=O)=O,C1COCCO1,19.532745,858,2,1
co2,124-38-9,DMF,68-12-2,0.8626999999999999,21,0.1373000000000001,50.4,C(=O)=O,CN(C)C=O,52.16751,149,2,1
co2,124-38-9,1-4-dioxane,123-91-1,0.4758,30,0.5242,29.5,C(=O)=O,C1COCCO1,30.299742,844,2,1
co2,124-38-9,2-butanone,78-93-3,0.57077214,40,0.42922786,33.9,C(=O)=O,CCC(=O)C,49.07535,75,2,1
co2,124-38-9,2-butanone,78-93-3,0.6029376200000001,40,0.3970623799999999,36.3,C(=O)=O,CCC(=O)C,51.572296,76,2,1
co2,124-38-9,2-butanol,78-92-2,0.8011,35,0.1988999999999999,70.6,C(=O)=O,CCC(C)O,69.14632,634,2,1
co2,124-38-9,acetonitrile,75-05-8,0.526,55,0.474,69.9,C(=O)=O,CC#N,69.13048,101,2,1
co2,124-38-9,benzene,71-43-2,0.71,40,0.29,62.8,C(=O)=O,C1=CC=CC=C1,68.24591,465,2,1
co2,124-38-9,cyclohexane,110-82-7,0.855,40,0.145,73.1,C(=O)=O,C1CCCCC1,72.65769,37,2,1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.767,30,0.2329999999999999,67.6,C(=O)=O,C1CC(=O)OC1,61.66567,816,2,1
co2,124-38-9,toluene,108-88-3,0.502,20,0.498,36.8,C(=O)=O,CC1=CC=CC=C1,36.488537,493,2,1
co2,124-38-9,THF,109-99-9,0.4411,60,0.5589,44.1,C(=O)=O,C1CCOC1,52.257767,258,2,1
co2,124-38-9,acetonitrile,75-05-8,0.526,75,0.474,86.0,C(=O)=O,CC#N,84.89779,115,2,1
co2,124-38-9,2-methoxyethanol,109-86-4,0.3302,45,0.6698,50.512,C(=O)=O,COCCO,49.420975,741,2,1
co2,124-38-9,THF,109-99-9,0.8111,60,0.1888999999999999,78.5,C(=O)=O,C1CCOC1,89.497345,265,2,1
co2,124-38-9,sulfolane,126-33-0,0.0113339,40,0.9886661,1.218,C(=O)=O,C1CCS(=O)(=O)C1,2.406374,1048,2,1
co2,124-38-9,2-ethoxyethanol,110-80-5,0.4750999999999999,25,0.5249,39.798,C(=O)=O,CCOCCO,39.4595,752,2,1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.7170000000000001,40,0.2829999999999999,82.8,C(=O)=O,C1CC(=O)OC1,73.30086,825,2,1
co2,124-38-9,propylene-carbonate,108-32-7,0.0344,40,0.9656,3.22,C(=O)=O,CC1COC(=O)O1,4.1960125,1083,2,1
co2,124-38-9,cyclohexane,110-82-7,0.657,30,0.3429999999999999,54.5,C(=O)=O,C1CCCCC1,52.792107,25,2,1
co2,124-38-9,acetone,67-64-1,0.5,30,0.5,29.3,C(=O)=O,CC(=O)C,38.839054,53,2,1
co2,124-38-9,1-4-dioxane,123-91-1,0.8384999999999999,40,0.1615000000000001,64.7,C(=O)=O,C1COCCO1,66.24478,868,2,1
co2,124-38-9,1-4-dioxane,123-91-1,0.857,25,0.143,49.4,C(=O)=O,C1COCCO1,52.455177,834,2,1
co2,124-38-9,acetonitrile,75-05-8,0.184,75,0.8160000000000001,31.2,C(=O)=O,CC#N,31.779608,110,2,1
co2,124-38-9,4-formylmorpholine,4394-85-8,0.72,25,0.28,59.06,C(=O)=O,C1COCCN1C=O,45.93489,784,2,1
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.4157,40,0.5843,18.152,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,15.259996,980,2,1
co2,124-38-9,diethyl-succinate,123-25-1,0.4826,40,0.5174000000000001,37.326,C(=O)=O,CCOC(=O)CCC(=O)OCC,35.595665,945,2,1
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.0529,40,0.9471,2.614,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,3.3315945,971,2,1
co2,124-38-9,n-butanol,71-36-3,0.424,40,0.5760000000000001,64.1,C(=O)=O,CCCCO,61.455513,600,2,1
co2,124-38-9,n-hexane,110-54-3,0.61,25,0.39,41.5,C(=O)=O,CCCCCC,41.892555,474,2,1
co2,124-38-9,phenol,108-95-2,0.1951,65,0.8049,50.3,C(=O)=O,C1=CC=C(C=C1)O,50.782433,8,2,1
co2,124-38-9,2-butanol,78-92-2,0.2234,45,0.7766,37.6,C(=O)=O,CCC(C)O,37.401222,640,2,1
co2,124-38-9,2-butanol,78-92-2,0.5398,35,0.4602,61.8,C(=O)=O,CCC(C)O,62.0362,628,2,1
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.346,60,0.6539999999999999,35.5,C(=O)=O,CCN1CCCC1=O,40.65922,397,2,1
co2,124-38-9,1-pentanol,71-41-0,0.2486,20,0.7514000000000001,29.2,C(=O)=O,CCCCCO,27.964775,667,2,1
co2,124-38-9,methanol,67-56-1,0.6579999999999999,25,0.3420000000000001,55.47,C(=O)=O,CO,59.771526,1034,2,1
co2,124-38-9,sulfolane,126-33-0,0.0345,25,0.9655,2.77,C(=O)=O,C1CCS(=O)(=O)C1,3.6607857,1042,2,1
co2,124-38-9,1-4-dioxane,123-91-1,0.151,25,0.849,8.2,C(=O)=O,C1COCCO1,9.0324955,826,2,1
co2,124-38-9,toluene,108-88-3,0.8079999999999999,25,0.192,53.0,C(=O)=O,CC1=CC=CC=C1,53.637093,501,2,1
co2,124-38-9,acetonitrile,75-05-8,0.852,35,0.148,67.7,C(=O)=O,CC#N,68.01167,92,2,1
co2,124-38-9,2-butanol,78-92-2,0.0587,35,0.9413,11.2,C(=O)=O,CCC(C)O,9.416946,623,2,1
co2,124-38-9,acetone,67-64-1,0.6,30,0.4,35.2,C(=O)=O,CC(=O)C,44.63332,54,2,1
co2,124-38-9,chloroform,67-66-3,0.8354,30,0.1645999999999999,56.63,C(=O)=O,C(Cl)(Cl)Cl,56.58776,167,2,1
co2,124-38-9,2-butanone,78-93-3,0.192,25,0.808,10.37,C(=O)=O,CCC(=O)C,12.877056,66,2,1
co2,124-38-9,2-butanol,78-92-2,0.8484999999999999,35,0.1515,72.5,C(=O)=O,CCC(C)O,70.14476,636,2,1
co2,124-38-9,dimethyl-ether,115-10-6,0.805,30,0.1949999999999999,52.75,C(=O)=O,COC,53.242554,434,2,1
co2,124-38-9,DMF,68-12-2,0.711,50,0.289,87.1,C(=O)=O,CN(C)C=O,76.09118,160,2,1
co2,124-38-9,n-butanol,71-36-3,0.254,20,0.746,30.9,C(=O)=O,CCCCO,30.495935,570,2,1
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.0134,40,0.9866,0.5833,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,0.5651722,968,2,1
co2,124-38-9,DMSO,67-68-5,0.3128,35,0.6872,50.1,C(=O)=O,CS(=O)C,34.21358,129,2,1
co2,124-38-9,toluene,108-88-3,0.903,40,0.0969999999999999,74.9,C(=O)=O,CC1=CC=CC=C1,75.37548,517,2,1
co2,124-38-9,acetonitrile,75-05-8,0.47,55,0.53,62.9,C(=O)=O,CC#N,61.653088,100,2,1
co2,124-38-9,cyclohexane,110-82-7,0.451,20,0.5489999999999999,39.0,C(=O)=O,C1CCCCC1,33.845196,14,2,1
co2,124-38-9,diethyl-succinate,123-25-1,0.4175,40,0.5825,32.295,C(=O)=O,CCOC(=O)CCC(=O)OCC,29.57519,944,2,1
co2,124-38-9,diethyl-succinate,123-25-1,0.3799481389999999,26,0.6200518610000001,23.151,C(=O)=O,CCOC(=O)CCC(=O)OCC,19.819328,925,2,1
co2,124-38-9,o-xylene,95-47-6,0.1292,60,0.8708,19.4,C(=O)=O,CC1=CC=CC=C1C,21.450909,215,2,1
co2,124-38-9,2-butanol,78-92-2,0.7792,45,0.2208,81.5,C(=O)=O,CCC(C)O,82.08553,646,2,1
co2,124-38-9,propylene-carbonate,108-32-7,0.1284,25,0.8716,10.194,C(=O)=O,CC1COC(=O)O1,13.071945,1079,2,1
co2,124-38-9,n-heptane,142-82-5,0.802,30,0.1979999999999999,57.8,C(=O)=O,CCCCCCC,56.192947,531,2,1
co2,124-38-9,diethyl-succinate,123-25-1,0.2311,40,0.7689,17.878,C(=O)=O,CCOC(=O)CCC(=O)OCC,16.04375,940,2,1
co2,124-38-9,NMP,872-50-4,0.376,15,0.624,20.4,C(=O)=O,CN1CCCC1=O,21.225777,1002,2,1
co2,124-38-9,2-butanol,78-92-2,0.7171,25,0.2829,57.9,C(=O)=O,CCC(C)O,55.388252,619,2,1
co2,124-38-9,dimethyl-acetamide,127-19-5,0.52,40,0.48,45.5,C(=O)=O,CC(=O)N(C)C,48.44133,340,2,1
co2,124-38-9,dimethyl-acetamide,127-19-5,0.482,60,0.518,56.5,C(=O)=O,CC(=O)N(C)C,62.7648,352,2,1
co2,124-38-9,THF,109-99-9,0.1581,60,0.8419,16.0,C(=O)=O,C1CCOC1,20.475788,254,2,1
co2,124-38-9,THF,109-99-9,0.938,40,0.062,76.29,C(=O)=O,C1CCOC1,76.24364,252,2,1
co2,124-38-9,NMP,872-50-4,0.257,15,0.743,13.6,C(=O)=O,CN1CCCC1=O,14.87063,1000,2,1
co2,124-38-9,n-butanol,71-36-3,0.2004,40,0.7996,32.5,C(=O)=O,CCCCO,34.30611,592,2,1
co2,124-38-9,2-butanone,78-93-3,0.414,25,0.5860000000000001,25.59,C(=O)=O,CCC(=O)C,26.158436,70,2,1
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.6657,60,0.3343,40.7,C(=O)=O,COCCOC,66.021164,701,2,1
co2,124-38-9,ethyl-acetate,141-78-6,0.9176,60,0.0823999999999999,97.3,C(=O)=O,CCOC(=O)C,100.89135,420,2,1
co2,124-38-9,n-heptane,142-82-5,0.802,20,0.1979999999999999,48.1,C(=O)=O,CCCCCCC,46.656128,521,2,1
co2,124-38-9,benzene,71-43-2,0.908,25,0.092,56.2,C(=O)=O,C1=CC=CC=C1,59.45095,452,2,1
co2,124-38-9,cyclohexane,110-82-7,0.916,40,0.084,74.9,C(=O)=O,C1CCCCC1,76.124664,39,2,1
co2,124-38-9,ethanol,64-17-5,0.9121,50,0.0879,92.0,C(=O)=O,CCO,95.232666,306,2,1
co2,124-38-9,propylene-carbonate,108-32-7,0.284,0,0.716,14.996,C(=O)=O,CC1COC(=O)O1,16.091438,1067,2,1
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.0301,40,0.9699,1.514,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,1.8356094,969,2,1
co2,124-38-9,DMF,68-12-2,0.892,40,0.1079999999999999,80.6,C(=O)=O,CN(C)C=O,74.39871,155,2,1
co2,124-38-9,THF,109-99-9,0.941,25,0.059,57.25,C(=O)=O,C1CCOC1,59.787758,243,2,1
co2,124-38-9,p-xylene,106-42-3,0.2414,40,0.7585999999999999,28.4,C(=O)=O,CC1=CC=C(C=C1)C,29.10768,224,2,1
co2,124-38-9,propanol,71-23-8,0.0492,20,0.9508,7.4,C(=O)=O,CCCO,7.3022346,543,2,1
co2,124-38-9,1-4-dioxane,123-91-1,0.7631,40,0.2369,58.5,C(=O)=O,C1COCCO1,59.8849,866,2,1
co2,124-38-9,propylene-carbonate,108-32-7,0.0692,25,0.9308,5.186,C(=O)=O,CC1COC(=O)O1,6.4868393,1076,2,1
co2,124-38-9,cyclohexane,110-82-7,0.884,30,0.1159999999999999,58.6,C(=O)=O,C1CCCCC1,62.603683,28,2,1
co2,124-38-9,1-pentanol,71-41-0,0.5509000000000001,30,0.4490999999999999,62.7,C(=O)=O,CCCCCO,57.29081,680,2,1
co2,124-38-9,NMP,872-50-4,0.364,15,0.636,19.8,C(=O)=O,CN1CCCC1=O,20.618086,1001,2,1
co2,124-38-9,1-pentanol,71-41-0,0.0738,20,0.9262,9.8,C(=O)=O,CCCCCO,9.4489,665,2,1
co2,124-38-9,ethyl-acetate,141-78-6,0.7726000000000001,60,0.2273999999999999,76.0,C(=O)=O,CCOC(=O)C,84.63922,417,2,1
co2,124-38-9,acetonitrile,75-05-8,0.888,55,0.1119999999999999,92.9,C(=O)=O,CC#N,96.20726,107,2,1
co2,124-38-9,2-butanone,78-93-3,0.4376170599999999,60,0.56238294,31.4,C(=O)=O,CCC(=O)C,52.10514,80,2,1
co2,124-38-9,4-formylmorpholine,4394-85-8,0.899,25,0.1009999999999999,62.67,C(=O)=O,C1COCCN1C=O,57.20059,787,2,1
co2,124-38-9,acetone,67-64-1,0.275,25,0.725,15.2,C(=O)=O,CC(=O)C,20.802837,43,2,1
co2,124-38-9,7-(2-methoxyethoxy)-2-5-9-12-tetraoxatridecane,14002-61-0,0.0576,45,0.9424,2.58277,C(=O)=O,C(OCC(OCCOC)COCCOC)COC,2.0043373,895,2,1
co2,124-38-9,2-ethoxyethanol,110-80-5,0.2793,45,0.7207,34.198,C(=O)=O,CCOCCO,36.39599,774,2,1
co2,124-38-9,n-hexane,110-54-3,0.81,30,0.1899999999999999,55.8,C(=O)=O,CCCCCC,56.65025,481,2,1
co2,124-38-9,sulfolane,126-33-0,0.1222746,40,0.8777254,13.835,C(=O)=O,C1CCS(=O)(=O)C1,17.525097,1055,2,1
co2,124-38-9,acetonitrile,75-05-8,0.58,75,0.42,93.2,C(=O)=O,CC#N,91.86505,116,2,1
co2,124-38-9,ethanol,64-17-5,0.7069,40,0.2931,75.6,C(=O)=O,CCO,81.595825,299,2,1
co2,124-38-9,1-hexanol,111-27-3,0.2545,20,0.7455,24.8,C(=O)=O,CCCCCCO,28.17007,649,2,1
