Component 1,CAS-RN 1,Component 2,CAS-RN 2,Liquid Fraction 1 (mol/mol),Temperature (°C),Liquid Fraction 2 (mol/mol),Pressure COSMO (bar),SMILES 1,SMILES 2
co2,124-38-9,2-ethylbenzothiophene,1196-81-2,0.9,0,0.1,30.84168218538,C(=O)=O,CCC1=CC2=CC=CC=C2S1
co2,124-38-9,2-ethylbenzothiophene,1196-81-2,0.1,25,0.9,4.6795747737,C(=O)=O,CCC1=CC2=CC=CC=C2S1
co2,124-38-9,2-ethylbenzothiophene,1196-81-2,0.2,25,0.8,9.67367676565,C(=O)=O,CCC1=CC2=CC=CC=C2S1
co2,124-38-9,2-ethylbenzothiophene,1196-81-2,0.3,25,0.7,15.0274738831,C(=O)=O,CCC1=CC2=CC=CC=C2S1
co2,124-38-9,2-ethylbenzothiophene,1196-81-2,0.4,25,0.6,20.79248380914,C(=O)=O,CCC1=CC2=CC=CC=C2S1
co2,124-38-9,2-ethylbenzothiophene,1196-81-2,0.5,25,0.5,27.02476359689,C(=O)=O,CCC1=CC2=CC=CC=C2S1
co2,124-38-9,2-ethylbenzothiophene,1196-81-2,0.6,25,0.4,33.77805375118999,C(=O)=O,CCC1=CC2=CC=CC=C2S1
co2,124-38-9,2-ethylbenzothiophene,1196-81-2,0.7,25,0.3,41.08402776315999,C(=O)=O,CCC1=CC2=CC=CC=C2S1
co2,124-38-9,2-ethylbenzothiophene,1196-81-2,0.8,25,0.2,48.89835785054,C(=O)=O,CCC1=CC2=CC=CC=C2S1
co2,124-38-9,2-ethylbenzothiophene,1196-81-2,0.9,25,0.1,56.95257888549,C(=O)=O,CCC1=CC2=CC=CC=C2S1
co2,124-38-9,2-ethylbenzothiophene,1196-81-2,0.1,50,0.9,7.93630050118,C(=O)=O,CCC1=CC2=CC=CC=C2S1
co2,124-38-9,2-ethylbenzothiophene,1196-81-2,0.2,50,0.8,16.39532393984,C(=O)=O,CCC1=CC2=CC=CC=C2S1
co2,124-38-9,2-ethylbenzothiophene,1196-81-2,0.3,50,0.7,25.45184677753,C(=O)=O,CCC1=CC2=CC=CC=C2S1
co2,124-38-9,2-ethylbenzothiophene,1196-81-2,0.4,50,0.6,35.1907507436,C(=O)=O,CCC1=CC2=CC=CC=C2S1
co2,124-38-9,2-ethylbenzothiophene,1196-81-2,0.5,50,0.5,45.70454001644,C(=O)=O,CCC1=CC2=CC=CC=C2S1
co2,124-38-9,2-ethylbenzothiophene,1196-81-2,0.6,50,0.4,57.08230255226,C(=O)=O,CCC1=CC2=CC=CC=C2S1
co2,124-38-9,2-ethylbenzothiophene,1196-81-2,0.7,50,0.3,69.37763824318,C(=O)=O,CCC1=CC2=CC=CC=C2S1
co2,124-38-9,2-ethylbenzothiophene,1196-81-2,0.8,50,0.2,82.52035024889,C(=O)=O,CCC1=CC2=CC=CC=C2S1
co2,124-38-9,2-ethylbenzothiophene,1196-81-2,0.9,50,0.1,96.07108504475,C(=O)=O,CCC1=CC2=CC=CC=C2S1
co2,124-38-9,2-ethylhexanethiol,7341-17-5,0.1,0,0.9,2.2116741796,C(=O)=O,CCCCC(CC)CS
co2,124-38-9,2-ethylhexanethiol,7341-17-5,0.2,0,0.8,4.61716982411,C(=O)=O,CCCCC(CC)CS
co2,124-38-9,2-ethylhexanethiol,7341-17-5,0.3,0,0.7,7.25289615857,C(=O)=O,CCCCC(CC)CS
co2,124-38-9,2-ethylhexanethiol,7341-17-5,0.4,0,0.6,10.16349168652,C(=O)=O,CCCCC(CC)CS
co2,124-38-9,2-ethylhexanethiol,7341-17-5,0.5,0,0.5,13.40305255413,C(=O)=O,CCCCC(CC)CS
co2,124-38-9,2-ethylhexanethiol,7341-17-5,0.6,0,0.4,17.03360424887,C(=O)=O,CCCCC(CC)CS
co2,124-38-9,2-ethylhexanethiol,7341-17-5,0.7,0,0.3,21.11456564718,C(=O)=O,CCCCC(CC)CS
co2,124-38-9,2-ethylhexanethiol,7341-17-5,0.8,0,0.2,25.66214159285,C(=O)=O,CCCCC(CC)CS
co2,124-38-9,2-ethylhexanethiol,7341-17-5,0.9,0,0.1,30.50851241492,C(=O)=O,CCCCC(CC)CS
co2,124-38-9,2-ethylhexanethiol,7341-17-5,0.1,25,0.9,4.17768924483,C(=O)=O,CCCCC(CC)CS
co2,124-38-9,2-ethylhexanethiol,7341-17-5,0.2,25,0.8,8.70383556178,C(=O)=O,CCCCC(CC)CS
co2,124-38-9,2-ethylhexanethiol,7341-17-5,0.3,25,0.7,13.64330208533,C(=O)=O,CCCCC(CC)CS
co2,124-38-9,2-ethylhexanethiol,7341-17-5,0.4,25,0.6,19.07367926906,C(=O)=O,CCCCC(CC)CS
co2,124-38-9,2-ethylhexanethiol,7341-17-5,0.5,25,0.5,25.08830541803,C(=O)=O,CCCCC(CC)CS
co2,124-38-9,2-ethylhexanethiol,7341-17-5,0.6,25,0.4,31.79312397775,C(=O)=O,CCCCC(CC)CS
co2,124-38-9,2-ethylhexanethiol,7341-17-5,0.7,25,0.3,39.28767586611,C(=O)=O,CCCCC(CC)CS
co2,124-38-9,2-ethylhexanethiol,7341-17-5,0.8,25,0.2,47.59386343731,C(=O)=O,CCCCC(CC)CS
co2,124-38-9,2-ethylhexanethiol,7341-17-5,0.9,25,0.1,56.41205398266,C(=O)=O,CCCCC(CC)CS
co2,124-38-9,2-ethylhexanethiol,7341-17-5,0.1,50,0.9,7.18127073435,C(=O)=O,CCCCC(CC)CS
co2,124-38-9,2-ethylhexanethiol,7341-17-5,0.2,50,0.8,14.93336635308,C(=O)=O,CCCCC(CC)CS
co2,124-38-9,2-ethylhexanethiol,7341-17-5,0.3,50,0.7,23.36583700056,C(=O)=O,CCCCC(CC)CS
co2,124-38-9,2-ethylhexanethiol,7341-17-5,0.4,50,0.6,32.6028340763,C(=O)=O,CCCCC(CC)CS
co2,124-38-9,2-ethylhexanethiol,7341-17-5,0.5,50,0.5,42.79274568615001,C(=O)=O,CCCCC(CC)CS
co2,124-38-9,2-ethylhexanethiol,7341-17-5,0.6,50,0.4,54.10251647873,C(=O)=O,CCCCC(CC)CS
co2,124-38-9,2-ethylhexanethiol,7341-17-5,0.7,50,0.3,66.68633419169,C(=O)=O,CCCCC(CC)CS
co2,124-38-9,2-ethylhexanethiol,7341-17-5,0.8,50,0.2,80.57087176614,C(=O)=O,CCCCC(CC)CS
co2,124-38-9,2-ethylhexanethiol,7341-17-5,0.9,50,0.1,95.26625080154,C(=O)=O,CCCCC(CC)CS
co2,124-38-9,2-ethylnaphthalene,939-27-5,0.1,0,0.9,2.47786852475,C(=O)=O,CCC1=CC2=CC=CC=C2C=C1
co2,124-38-9,2-ethylnaphthalene,939-27-5,0.2,0,0.8,5.13125519618,C(=O)=O,CCC1=CC2=CC=CC=C2C=C1
co2,124-38-9,2-ethylnaphthalene,939-27-5,0.3,0,0.7,7.9867494254,C(=O)=O,CCC1=CC2=CC=CC=C2C=C1
co2,124-38-9,2-ethylnaphthalene,939-27-5,0.4,0,0.6,11.07518473567,C(=O)=O,CCC1=CC2=CC=CC=C2C=C1
co2,124-38-9,2-ethylnaphthalene,939-27-5,0.5,0,0.5,14.43083342784,C(=O)=O,CCC1=CC2=CC=CC=C2C=C1
co2,124-38-9,2-ethylnaphthalene,939-27-5,0.6,0,0.4,18.08781855042,C(=O)=O,CCC1=CC2=CC=CC=C2C=C1
co2,124-38-9,2-ethylnaphthalene,939-27-5,0.7,0,0.3,22.06906363733,C(=O)=O,CCC1=CC2=CC=CC=C2C=C1
co2,124-38-9,2-ethylnaphthalene,939-27-5,0.8,0,0.2,26.35490556967,C(=O)=O,CCC1=CC2=CC=CC=C2C=C1
co2,124-38-9,2-ethylnaphthalene,939-27-5,0.9,0,0.1,30.79430566725,C(=O)=O,CCC1=CC2=CC=CC=C2C=C1
co2,124-38-9,2-ethylnaphthalene,939-27-5,0.1,25,0.9,4.62269679723,C(=O)=O,CCC1=CC2=CC=CC=C2C=C1
co2,124-38-9,2-ethylnaphthalene,939-27-5,0.2,25,0.8,9.562593345200002,C(=O)=O,CCC1=CC2=CC=CC=C2C=C1
co2,124-38-9,2-ethylnaphthalene,939-27-5,0.3,25,0.7,14.86682576905,C(=O)=O,CCC1=CC2=CC=CC=C2C=C1
co2,124-38-9,2-ethylnaphthalene,939-27-5,0.4,25,0.6,20.58992776311,C(=O)=O,CCC1=CC2=CC=CC=C2C=C1
co2,124-38-9,2-ethylnaphthalene,939-27-5,0.5,25,0.5,26.79244759385,C(=O)=O,CCC1=CC2=CC=CC=C2C=C1
co2,124-38-9,2-ethylnaphthalene,939-27-5,0.6,25,0.4,33.53468861836,C(=O)=O,CCC1=CC2=CC=CC=C2C=C1
co2,124-38-9,2-ethylnaphthalene,939-27-5,0.7,25,0.3,40.85738907504,C(=O)=O,CCC1=CC2=CC=CC=C2C=C1
co2,124-38-9,2-ethylnaphthalene,939-27-5,0.8,25,0.2,48.72652981268,C(=O)=O,CCC1=CC2=CC=CC=C2C=C1
co2,124-38-9,2-ethylnaphthalene,939-27-5,0.9,25,0.1,56.87544689447,C(=O)=O,CCC1=CC2=CC=CC=C2C=C1
co2,124-38-9,2-ethylnaphthalene,939-27-5,0.1,50,0.9,7.85384933481,C(=O)=O,CCC1=CC2=CC=CC=C2C=C1
co2,124-38-9,2-ethylnaphthalene,939-27-5,0.2,50,0.8,16.23417615487,C(=O)=O,CCC1=CC2=CC=CC=C2C=C1
co2,124-38-9,2-ethylnaphthalene,939-27-5,0.3,50,0.7,25.21833856485,C(=O)=O,CCC1=CC2=CC=CC=C2C=C1
co2,124-38-9,2-ethylnaphthalene,939-27-5,0.4,50,0.6,34.89552850283,C(=O)=O,CCC1=CC2=CC=CC=C2C=C1
co2,124-38-9,2-ethylnaphthalene,939-27-5,0.5,50,0.5,45.36474258297,C(=O)=O,CCC1=CC2=CC=CC=C2C=C1
co2,124-38-9,2-ethylnaphthalene,939-27-5,0.6,50,0.4,56.72469162023,C(=O)=O,CCC1=CC2=CC=CC=C2C=C1
co2,124-38-9,2-ethylnaphthalene,939-27-5,0.7,50,0.3,69.04254183155,C(=O)=O,CCC1=CC2=CC=CC=C2C=C1
co2,124-38-9,2-ethylnaphthalene,939-27-5,0.8,50,0.2,82.2641265719,C(=O)=O,CCC1=CC2=CC=CC=C2C=C1
co2,124-38-9,2-ethylnaphthalene,939-27-5,0.9,50,0.1,95.954663974,C(=O)=O,CCC1=CC2=CC=CC=C2C=C1
co2,124-38-9,2-ethylphenol,90-00-6,0.1,0,0.9,3.36357567418,C(=O)=O,CCC1=CC=CC=C1O
co2,124-38-9,2-ethylphenol,90-00-6,0.2,0,0.8,6.83659884254,C(=O)=O,CCC1=CC=CC=C1O
co2,124-38-9,2-ethylphenol,90-00-6,0.3,0,0.7,10.41448274941,C(=O)=O,CCC1=CC=CC=C1O
co2,124-38-9,2-ethylphenol,90-00-6,0.4,0,0.6,14.08513988319,C(=O)=O,CCC1=CC=CC=C1O
co2,124-38-9,2-ethylphenol,90-00-6,0.5,0,0.5,17.82419426615,C(=O)=O,CCC1=CC=CC=C1O
co2,124-38-9,2-ethylphenol,90-00-6,0.6,0,0.4,21.58725198676,C(=O)=O,CCC1=CC=CC=C1O
co2,124-38-9,2-ethylphenol,90-00-6,0.7,0,0.3,25.29775056329,C(=O)=O,CCC1=CC=CC=C1O
co2,124-38-9,2-ethylphenol,90-00-6,0.8,0,0.2,28.8304313855,C(=O)=O,CCC1=CC=CC=C1O
co2,124-38-9,2-ethylphenol,90-00-6,0.9,0,0.1,32.00421668565,C(=O)=O,CCC1=CC=CC=C1O
co2,124-38-9,2-ethylphenol,90-00-6,0.1,25,0.9,6.071797843440001,C(=O)=O,CCC1=CC=CC=C1O
co2,124-38-9,2-ethylphenol,90-00-6,0.2,25,0.8,12.34562941425,C(=O)=O,CCC1=CC=CC=C1O
co2,124-38-9,2-ethylphenol,90-00-6,0.3,25,0.7,18.81706853208,C(=O)=O,CCC1=CC=CC=C1O
co2,124-38-9,2-ethylphenol,90-00-6,0.4,25,0.6,25.46993821804,C(=O)=O,CCC1=CC=CC=C1O
co2,124-38-9,2-ethylphenol,90-00-6,0.5,25,0.5,32.26890530509,C(=O)=O,CCC1=CC=CC=C1O
co2,124-38-9,2-ethylphenol,90-00-6,0.6,25,0.4,39.1472025734,C(=O)=O,CCC1=CC=CC=C1O
co2,124-38-9,2-ethylphenol,90-00-6,0.7,25,0.3,45.98737490411,C(=O)=O,CCC1=CC=CC=C1O
co2,124-38-9,2-ethylphenol,90-00-6,0.8,25,0.2,52.59571590965,C(=O)=O,CCC1=CC=CC=C1O
co2,124-38-9,2-ethylphenol,90-00-6,0.9,25,0.1,58.69577846455,C(=O)=O,CCC1=CC=CC=C1O
co2,124-38-9,2-ethylphenol,90-00-6,0.1,50,0.9,10.02013256804,C(=O)=O,CCC1=CC=CC=C1O
co2,124-38-9,2-ethylphenol,90-00-6,0.2,50,0.8,20.38557153881,C(=O)=O,CCC1=CC=CC=C1O
co2,124-38-9,2-ethylphenol,90-00-6,0.3,50,0.7,31.09656907074,C(=O)=O,CCC1=CC=CC=C1O
co2,124-38-9,2-ethylphenol,90-00-6,0.4,50,0.6,42.13582431343,C(=O)=O,CCC1=CC=CC=C1O
co2,124-38-9,2-ethylphenol,90-00-6,0.5,50,0.5,53.45884367985,C(=O)=O,CCC1=CC=CC=C1O
co2,124-38-9,2-ethylphenol,90-00-6,0.6,50,0.4,64.97589669663,C(=O)=O,CCC1=CC=CC=C1O
co2,124-38-9,2-ethylphenol,90-00-6,0.7,50,0.3,76.5235526864,C(=O)=O,CCC1=CC=CC=C1O
co2,124-38-9,2-ethylphenol,90-00-6,0.8,50,0.2,87.82685394872,C(=O)=O,CCC1=CC=CC=C1O
co2,124-38-9,2-ethylphenol,90-00-6,0.9,50,0.1,98.4895613729,C(=O)=O,CCC1=CC=CC=C1O
co2,124-38-9,2-ethylstyrene,7564-63-8,0.1,0,0.9,2.47695754727,C(=O)=O,CCC1=CC=CC=C1C=C
co2,124-38-9,2-ethylstyrene,7564-63-8,0.2,0,0.8,5.133930872900001,C(=O)=O,CCC1=CC=CC=C1C=C
co2,124-38-9,2-ethylstyrene,7564-63-8,0.3,0,0.7,7.99788648224,C(=O)=O,CCC1=CC=CC=C1C=C
co2,124-38-9,2-ethylstyrene,7564-63-8,0.4,0,0.6,11.09936356133,C(=O)=O,CCC1=CC=CC=C1C=C
co2,124-38-9,2-ethylstyrene,7564-63-8,0.5,0,0.5,14.47139396659,C(=O)=O,CCC1=CC=CC=C1C=C
co2,124-38-9,2-ethylstyrene,7564-63-8,0.6,0,0.4,18.14510557347,C(=O)=O,CCC1=CC=CC=C1C=C
co2,124-38-9,2-ethylstyrene,7564-63-8,0.7,0,0.3,22.13744653402,C(=O)=O,CCC1=CC=CC=C1C=C
co2,124-38-9,2-ethylstyrene,7564-63-8,0.8,0,0.2,26.41880558162,C(=O)=O,CCC1=CC=CC=C1C=C
co2,124-38-9,2-ethylstyrene,7564-63-8,0.9,0,0.1,30.82798522213,C(=O)=O,CCC1=CC=CC=C1C=C
co2,124-38-9,2-ethylstyrene,7564-63-8,0.1,25,0.9,4.641637229320001,C(=O)=O,CCC1=CC=CC=C1C=C
co2,124-38-9,2-ethylstyrene,7564-63-8,0.2,25,0.8,9.60579776519,C(=O)=O,CCC1=CC=CC=C1C=C
co2,124-38-9,2-ethylstyrene,7564-63-8,0.3,25,0.7,14.94043844575,C(=O)=O,CCC1=CC=CC=C1C=C
co2,124-38-9,2-ethylstyrene,7564-63-8,0.4,25,0.6,20.6985790192,C(=O)=O,CCC1=CC=CC=C1C=C
co2,124-38-9,2-ethylstyrene,7564-63-8,0.5,25,0.5,26.93725080645,C(=O)=O,CCC1=CC=CC=C1C=C
co2,124-38-9,2-ethylstyrene,7564-63-8,0.6,25,0.4,33.70975285036,C(=O)=O,CCC1=CC=CC=C1C=C
co2,124-38-9,2-ethylstyrene,7564-63-8,0.7,25,0.3,41.044235896,C(=O)=O,CCC1=CC=CC=C1C=C
co2,124-38-9,2-ethylstyrene,7564-63-8,0.8,25,0.2,48.88733598513,C(=O)=O,CCC1=CC=CC=C1C=C
co2,124-38-9,2-ethylstyrene,7564-63-8,0.9,25,0.1,56.95555471485,C(=O)=O,CCC1=CC=CC=C1C=C
co2,124-38-9,2-ethylstyrene,7564-63-8,0.1,50,0.9,7.91968558416,C(=O)=O,CCC1=CC=CC=C1C=C
co2,124-38-9,2-ethylstyrene,7564-63-8,0.2,50,0.8,16.36792445423,C(=O)=O,CCC1=CC=CC=C1C=C
co2,124-38-9,2-ethylstyrene,7564-63-8,0.3,50,0.7,25.42581749139,C(=O)=O,CCC1=CC=CC=C1C=C
co2,124-38-9,2-ethylstyrene,7564-63-8,0.4,50,0.6,35.17851973287,C(=O)=O,CCC1=CC=CC=C1C=C
co2,124-38-9,2-ethylstyrene,7564-63-8,0.5,50,0.5,45.71723606902999,C(=O)=O,CCC1=CC=CC=C1C=C
co2,124-38-9,2-ethylstyrene,7564-63-8,0.6,50,0.4,57.12665257706,C(=O)=O,CCC1=CC=CC=C1C=C
co2,124-38-9,2-ethylstyrene,7564-63-8,0.7,50,0.3,69.45042051753,C(=O)=O,CCC1=CC=CC=C1C=C
co2,124-38-9,2-ethylstyrene,7564-63-8,0.8,50,0.2,82.60043514933001,C(=O)=O,CCC1=CC=CC=C1C=C
co2,124-38-9,2-ethylstyrene,7564-63-8,0.9,50,0.1,96.116766868,C(=O)=O,CCC1=CC=CC=C1C=C
co2,124-38-9,2-fluorobenzoylchloride,393-52-2,0.1,0,0.9,2.88645049843,C(=O)=O,C1=CC=C(C(=C1)C(=O)Cl)F
co2,124-38-9,2-fluorobenzoylchloride,393-52-2,0.2,0,0.8,5.91846939623,C(=O)=O,C1=CC=C(C(=C1)C(=O)Cl)F
co2,124-38-9,2-fluorobenzoylchloride,393-52-2,0.3,0,0.7,9.10834815871,C(=O)=O,C1=CC=C(C(=C1)C(=O)Cl)F
co2,124-38-9,2-fluorobenzoylchloride,393-52-2,0.4,0,0.6,12.46686403736,C(=O)=O,C1=CC=C(C(=C1)C(=O)Cl)F
co2,124-38-9,2-fluorobenzoylchloride,393-52-2,0.5,0,0.5,16.00032808356,C(=O)=O,C1=CC=C(C(=C1)C(=O)Cl)F
co2,124-38-9,2-fluorobenzoylchloride,393-52-2,0.6,0,0.4,19.70450914928,C(=O)=O,C1=CC=C(C(=C1)C(=O)Cl)F
co2,124-38-9,2-fluorobenzoylchloride,393-52-2,0.7,0,0.3,23.55244504569,C(=O)=O,C1=CC=C(C(=C1)C(=O)Cl)F
co2,124-38-9,2-fluorobenzoylchloride,393-52-2,0.8,0,0.2,27.47074294686,C(=O)=O,C1=CC=C(C(=C1)C(=O)Cl)F
co2,124-38-9,2-fluorobenzoylchloride,393-52-2,0.9,0,0.1,31.30185911719,C(=O)=O,C1=CC=C(C(=C1)C(=O)Cl)F
co2,124-38-9,2-fluorobenzoylchloride,393-52-2,0.1,25,0.9,5.297751229919999,C(=O)=O,C1=CC=C(C(=C1)C(=O)Cl)F
co2,124-38-9,2-fluorobenzoylchloride,393-52-2,0.2,25,0.8,10.86479983755,C(=O)=O,C1=CC=C(C(=C1)C(=O)Cl)F
co2,124-38-9,2-fluorobenzoylchloride,393-52-2,0.3,25,0.7,16.72521284644,C(=O)=O,C1=CC=C(C(=C1)C(=O)Cl)F
co2,124-38-9,2-fluorobenzoylchloride,393-52-2,0.4,25,0.6,22.90055106619,C(=O)=O,C1=CC=C(C(=C1)C(=O)Cl)F
co2,124-38-9,2-fluorobenzoylchloride,393-52-2,0.5,25,0.5,29.40498797468,C(=O)=O,C1=CC=C(C(=C1)C(=O)Cl)F
co2,124-38-9,2-fluorobenzoylchloride,393-52-2,0.6,25,0.4,36.23448837235,C(=O)=O,C1=CC=C(C(=C1)C(=O)Cl)F
co2,124-38-9,2-fluorobenzoylchloride,393-52-2,0.7,25,0.3,43.34474385425001,C(=O)=O,C1=CC=C(C(=C1)C(=O)Cl)F
co2,124-38-9,2-fluorobenzoylchloride,393-52-2,0.8,25,0.2,50.60737527913,C(=O)=O,C1=CC=C(C(=C1)C(=O)Cl)F
co2,124-38-9,2-fluorobenzoylchloride,393-52-2,0.9,25,0.1,57.73654812905,C(=O)=O,C1=CC=C(C(=C1)C(=O)Cl)F
co2,124-38-9,2-fluorobenzoylchloride,393-52-2,0.1,50,0.9,8.89109005433,C(=O)=O,C1=CC=C(C(=C1)C(=O)Cl)F
co2,124-38-9,2-fluorobenzoylchloride,393-52-2,0.2,50,0.8,18.23660310282,C(=O)=O,C1=CC=C(C(=C1)C(=O)Cl)F
co2,124-38-9,2-fluorobenzoylchloride,393-52-2,0.3,50,0.7,28.08006532224,C(=O)=O,C1=CC=C(C(=C1)C(=O)Cl)F
co2,124-38-9,2-fluorobenzoylchloride,393-52-2,0.4,50,0.6,38.46017857272,C(=O)=O,C1=CC=C(C(=C1)C(=O)Cl)F
co2,124-38-9,2-fluorobenzoylchloride,393-52-2,0.5,50,0.5,49.40435494921,C(=O)=O,C1=CC=C(C(=C1)C(=O)Cl)F
co2,124-38-9,2-fluorobenzoylchloride,393-52-2,0.6,50,0.4,60.91100151432,C(=O)=O,C1=CC=C(C(=C1)C(=O)Cl)F
co2,124-38-9,2-fluorobenzoylchloride,393-52-2,0.7,50,0.3,72.91291155779,C(=O)=O,C1=CC=C(C(=C1)C(=O)Cl)F
co2,124-38-9,2-fluorobenzoylchloride,393-52-2,0.8,50,0.2,85.2033601942,C(=O)=O,C1=CC=C(C(=C1)C(=O)Cl)F
co2,124-38-9,2-fluorobenzoylchloride,393-52-2,0.9,50,0.1,97.3072023349,C(=O)=O,C1=CC=C(C(=C1)C(=O)Cl)F
co2,124-38-9,2-fluoroanisole,321-28-8,0.1,0,0.9,2.61611073256,C(=O)=O,COC1=CC=CC=C1F
co2,124-38-9,2-fluoroanisole,321-28-8,0.2,0,0.8,5.41197251988,C(=O)=O,COC1=CC=CC=C1F
co2,124-38-9,2-fluoroanisole,321-28-8,0.3,0,0.7,8.40930422057,C(=O)=O,COC1=CC=CC=C1F
co2,124-38-9,2-fluoroanisole,321-28-8,0.4,0,0.6,11.62954579263,C(=O)=O,COC1=CC=CC=C1F
co2,124-38-9,2-fluoroanisole,321-28-8,0.5,0,0.5,15.09145568073,C(=O)=O,COC1=CC=CC=C1F
co2,124-38-9,2-fluoroanisole,321-28-8,0.6,0,0.4,18.80472336014,C(=O)=O,COC1=CC=CC=C1F
co2,124-38-9,2-fluoroanisole,321-28-8,0.7,0,0.3,22.75676158261,C(=O)=O,COC1=CC=CC=C1F
co2,124-38-9,2-fluoroanisole,321-28-8,0.8,0,0.2,26.88615570265,C(=O)=O,COC1=CC=CC=C1F
co2,124-38-9,2-fluoroanisole,321-28-8,0.9,0,0.1,31.03187407596,C(=O)=O,COC1=CC=CC=C1F
co2,124-38-9,2-fluoroanisole,321-28-8,0.1,25,0.9,4.89654617337,C(=O)=O,COC1=CC=CC=C1F
co2,124-38-9,2-fluoroanisole,321-28-8,0.2,25,0.8,10.11108595199,C(=O)=O,COC1=CC=CC=C1F
co2,124-38-9,2-fluoroanisole,321-28-8,0.3,25,0.7,15.68350136757,C(=O)=O,COC1=CC=CC=C1F
co2,124-38-9,2-fluoroanisole,321-28-8,0.4,25,0.6,21.65067466178,C(=O)=O,COC1=CC=CC=C1F
co2,124-38-9,2-fluoroanisole,321-28-8,0.5,25,0.5,28.04469340242,C(=O)=O,COC1=CC=CC=C1F
co2,124-38-9,2-fluoroanisole,321-28-8,0.6,25,0.4,34.88181965751,C(=O)=O,COC1=CC=CC=C1F
co2,124-38-9,2-fluoroanisole,321-28-8,0.7,25,0.3,42.13965696129,C(=O)=O,COC1=CC=CC=C1F
co2,124-38-9,2-fluoroanisole,321-28-8,0.8,25,0.2,49.71098618615,C(=O)=O,COC1=CC=CC=C1F
co2,124-38-9,2-fluoroanisole,321-28-8,0.9,25,0.1,57.31423356155,C(=O)=O,COC1=CC=CC=C1F
co2,124-38-9,2-fluoroanisole,321-28-8,0.1,50,0.9,8.350801183580002,C(=O)=O,COC1=CC=CC=C1F
co2,124-38-9,2-fluoroanisole,321-28-8,0.2,50,0.8,17.21396570273,C(=O)=O,COC1=CC=CC=C1F
co2,124-38-9,2-fluoroanisole,321-28-8,0.3,50,0.7,26.66223126014,C(=O)=O,COC1=CC=CC=C1F
co2,124-38-9,2-fluoroanisole,321-28-8,0.4,50,0.6,36.75437236680001,C(=O)=O,COC1=CC=CC=C1F
co2,124-38-9,2-fluoroanisole,321-28-8,0.5,50,0.5,47.54130953651,C(=O)=O,COC1=CC=CC=C1F
co2,124-38-9,2-fluoroanisole,321-28-8,0.6,50,0.4,59.04849029612,C(=O)=O,COC1=CC=CC=C1F
co2,124-38-9,2-fluoroanisole,321-28-8,0.7,50,0.3,71.23937731224,C(=O)=O,COC1=CC=CC=C1F
co2,124-38-9,2-fluoroanisole,321-28-8,0.8,50,0.2,83.94126060615,C(=O)=O,COC1=CC=CC=C1F
co2,124-38-9,2-fluoroanisole,321-28-8,0.9,50,0.1,96.69969558045,C(=O)=O,COC1=CC=CC=C1F
co2,124-38-9,2-fluorobenzaldehyde,446-52-6,0.1,0,0.9,2.89681905933,C(=O)=O,C1=CC=C(C(=C1)C=O)F
co2,124-38-9,2-fluorobenzaldehyde,446-52-6,0.2,0,0.8,5.9423732349,C(=O)=O,C1=CC=C(C(=C1)C=O)F
co2,124-38-9,2-fluorobenzaldehyde,446-52-6,0.3,0,0.7,9.14822999945,C(=O)=O,C1=CC=C(C(=C1)C=O)F
co2,124-38-9,2-fluorobenzaldehyde,446-52-6,0.4,0,0.6,12.52329657706,C(=O)=O,C1=CC=C(C(=C1)C=O)F
co2,124-38-9,2-fluorobenzaldehyde,446-52-6,0.5,0,0.5,16.07045203241,C(=O)=O,C1=CC=C(C(=C1)C=O)F
co2,124-38-9,2-fluorobenzaldehyde,446-52-6,0.6,0,0.4,19.78051119253,C(=O)=O,C1=CC=C(C(=C1)C=O)F
co2,124-38-9,2-fluorobenzaldehyde,446-52-6,0.7,0,0.3,23.61876352937,C(=O)=O,C1=CC=C(C(=C1)C=O)F
co2,124-38-9,2-fluorobenzaldehyde,446-52-6,0.8,0,0.2,27.50714903128,C(=O)=O,C1=CC=C(C(=C1)C=O)F
co2,124-38-9,2-fluorobenzaldehyde,446-52-6,0.9,0,0.1,31.30041698696,C(=O)=O,C1=CC=C(C(=C1)C=O)F
co2,124-38-9,2-fluorobenzaldehyde,446-52-6,0.1,25,0.9,5.359977174440001,C(=O)=O,C1=CC=C(C(=C1)C=O)F
co2,124-38-9,2-fluorobenzaldehyde,446-52-6,0.2,25,0.8,10.98826663137,C(=O)=O,C1=CC=C(C(=C1)C=O)F
co2,124-38-9,2-fluorobenzaldehyde,446-52-6,0.3,25,0.7,16.90696079535,C(=O)=O,C1=CC=C(C(=C1)C=O)F
co2,124-38-9,2-fluorobenzaldehyde,446-52-6,0.4,25,0.6,23.1323402817,C(=O)=O,C1=CC=C(C(=C1)C=O)F
co2,124-38-9,2-fluorobenzaldehyde,446-52-6,0.5,25,0.5,29.67022172268,C(=O)=O,C1=CC=C(C(=C1)C=O)F
co2,124-38-9,2-fluorobenzaldehyde,446-52-6,0.6,25,0.4,36.50534369085999,C(=O)=O,C1=CC=C(C(=C1)C=O)F
co2,124-38-9,2-fluorobenzaldehyde,446-52-6,0.7,25,0.3,43.57774049379,C(=O)=O,C1=CC=C(C(=C1)C=O)F
co2,124-38-9,2-fluorobenzaldehyde,446-52-6,0.8,25,0.2,50.75067412065,C(=O)=O,C1=CC=C(C(=C1)C=O)F
